Time, TempExt, TempInt, TempRef, ControleSignal
2021-03-20 15:08:41, 27.350, 34.998, 29.000, -100.000
2021-03-20 15:08:42, 27.360, 35.546, 29.000, -100.000
2021-03-20 15:08:43, 27.360, 35.546, 29.000, -100.000
2021-03-20 15:08:45, 27.360, 36.416, 29.000, -100.000
2021-03-20 15:08:46, 27.350, 36.416, 29.000, -100.000
2021-03-20 15:08:47, 27.350, 36.416, 29.000, -100.000
2021-03-20 15:08:49, 27.360, 36.480, 29.000, -100.000
2021-03-20 15:08:50, 27.370, 37.028, 29.000, -100.000
2021-03-20 15:08:52, 27.370, 37.028, 29.000, -100.000
2021-03-20 15:08:53, 27.360, 36.899, 29.000, -100.000
2021-03-20 15:08:54, 27.370, 36.448, 29.000, -100.000
2021-03-20 15:08:56, 27.370, 36.448, 29.000, -100.000
2021-03-20 15:08:57, 27.370, 35.610, 29.000, -100.000
2021-03-20 15:08:58, 27.370, 35.095, 29.000, -100.000
2021-03-20 15:09:00, 27.380, 35.095, 29.000, -100.000
2021-03-20 15:09:01, 27.370, 34.740, 29.000, -100.000
2021-03-20 15:09:02, 27.390, 34.869, 29.000, -100.000
2021-03-20 15:09:04, 27.390, 34.869, 29.000, -100.000
2021-03-20 15:09:05, 27.380, 35.095, 29.000, -100.000
2021-03-20 15:09:07, 27.390, 34.998, 29.000, -100.000
2021-03-20 15:09:08, 27.370, 34.998, 29.000, -100.000
2021-03-20 15:09:09, 27.390, 34.418, 29.000, -100.000
2021-03-20 15:09:11, 27.370, 34.418, 29.000, -100.000
2021-03-20 15:09:12, 27.370, 34.418, 29.000, -100.000
2021-03-20 15:09:13, 27.380, 34.128, 29.000, -100.000
2021-03-20 15:09:15, 27.370, 34.708, 29.000, -100.000
2021-03-20 15:09:16, 27.350, 34.708, 29.000, -100.000
2021-03-20 15:09:17, 27.370, 34.676, 29.000, -100.000
2021-03-20 15:09:19, 27.370, 35.256, 29.000, -100.000
2021-03-20 15:09:20, 27.380, 35.256, 29.000, -100.000
2021-03-20 15:09:22, 27.370, 35.030, 29.000, -100.000
2021-03-20 15:09:23, 27.360, 34.386, 29.000, -100.000
2021-03-20 15:09:24, 27.370, 34.386, 29.000, -100.000
2021-03-20 15:09:26, 27.360, 35.191, 29.000, -100.000
2021-03-20 15:09:27, 27.370, 35.256, 29.000, -100.000
2021-03-20 15:09:28, 27.360, 35.256, 29.000, -100.000
2021-03-20 15:09:30, 27.340, 34.611, 29.000, -100.000
2021-03-20 15:09:31, 27.340, 34.869, 29.000, -100.000
2021-03-20 15:09:33, 27.320, 34.869, 29.000, -100.000
2021-03-20 15:09:34, 27.310, 35.643, 29.000, -100.000
2021-03-20 15:09:35, 27.300, 32.968, 29.000, -100.000
2021-03-20 15:09:37, 27.290, 32.968, 29.000, -100.000
2021-03-20 15:09:38, 27.290, 32.549, 29.000, -100.000
2021-03-20 15:09:39, 27.280, 33.902, 29.000, -100.000
2021-03-20 15:09:41, 27.280, 33.902, 29.000, -100.000
2021-03-20 15:09:42, 27.270, 33.806, 29.000, -100.000
2021-03-20 15:09:43, 27.250, 33.967, 29.000, -100.000
2021-03-20 15:09:45, 27.260, 33.967, 29.000, -100.000
2021-03-20 15:09:46, 27.260, 34.225, 29.000, -100.000
2021-03-20 15:09:48, 27.260, 35.610, 29.000, -100.000
2021-03-20 15:09:49, 27.260, 35.610, 29.000, -100.000
2021-03-20 15:09:50, 27.250, 34.966, 29.000, -100.000
2021-03-20 15:09:52, 27.250, 34.644, 29.000, -100.000
2021-03-20 15:09:53, 27.250, 34.644, 29.000, -100.000
2021-03-20 15:09:54, 27.250, 32.936, 29.000, -100.000
2021-03-20 15:09:56, 27.240, 33.290, 29.000, -100.000
2021-03-20 15:09:57, 27.240, 33.290, 29.000, -100.000
2021-03-20 15:09:58, 27.240, 32.291, 29.000, -100.000
2021-03-20 15:10:00, 27.230, 31.646, 29.000, -100.000
2021-03-20 15:10:01, 27.250, 31.646, 29.000, -100.000
2021-03-20 15:10:03, 27.250, 31.228, 29.000, -100.000
2021-03-20 15:10:04, 27.270, 32.388, 29.000, -100.000
2021-03-20 15:10:05, 27.270, 32.388, 29.000, -100.000
2021-03-20 15:10:07, 27.280, 32.613, 29.000, -100.000
2021-03-20 15:10:08, 27.280, 31.550, 29.000, -100.000
